combination_id,max_weight,cardinality,sector_max,objective,annual_return,annual_volatility,sharpe_ratio,selected_assets
171,0.07,15,0.2,0.10949047560417374,0.13899500384349053,0.1705167295366599,0.6978494378049132,15
510,0.12,20,0.15,21.85861489409084,0.11359645811267328,0.13445018069732517,0.6961423006442664,12
699,0.15,19,0.2,0.27974941256030683,0.10943840558636937,0.12855827747161722,0.6957032043783828,19
23,0.05,10,0.2,502.4219240879923,0.12602606169861522,0.1528863554511644,0.6934959067193049,10
733,0.16,12,0.1,105.50663347845992,0.12957524753870436,0.15807242187859077,0.6931964870055879,9
302,0.09,16,0.15,1.2777228881895821,0.10844977768770424,0.12765404054257884,0.6928866278870501,16
417,0.11,13,0.1,12.75040841396022,0.12365010649553843,0.14973296633321379,0.6922330401501352,11
574,0.13,20,0.15,3.8940453181568273,0.12407741643618253,0.1503690724255033,0.6921464285000838,11
370,0.1,17,0.15,3.54792653105774,0.11208480005261177,0.13307624349596123,0.6919702392666839,13
648,0.15,6,0.25,101.01668431926964,0.12771574148795634,0.1562616823159425,0.6893292065688115,6
895,0.18,20,0.2,2.310195866104769,0.1200412090496561,0.1452321260558325,0.6888366352992493,8
31,0.05,12,0.2,403.6484147620413,0.13642089611991995,0.16906730475170825,0.6886068024263788,12
777,0.17,7,0.1,301.40294308910796,0.12266355781848126,0.14921133250672575,0.6880412907903873,7
455,0.12,6,0.2,281.5471733294076,0.15929529806533962,0.20258814595245908,0.687578719921884,6
833,0.18,5,0.1,600.6322969969759,0.13867539177578808,0.17282761853204678,0.6866691376285009,5
724,0.16,9,0.25,0.05054297006444068,0.12741053798109978,0.15651350775555892,0.6862700831474071,9
649,0.15,7,0.1,301.21210461700804,0.12203825624827183,0.14872430479298407,0.6860899863697691,7
460,0.12,7,0.25,161.94311166737916,0.10851464554271946,0.12904365933717968,0.6859278944611955,7
866,0.18,13,0.15,3.145674810553018,0.1163015160870687,0.14068369559247196,0.6845250665438293,9
697,0.15,19,0.1,76.86527328126776,0.12160156987142035,0.14856647821291613,0.6838795069626095,10
385,0.11,5,0.1,950.6332355817573,0.13052065760045733,0.16183887393003826,0.6829055029648475,5
57,0.05,19,0.1,654.2350845580306,0.10604223699743348,0.1260080145297367,0.6828314636854176,9
226,0.08,13,0.15,8.448187190063123,0.1116974661365824,0.13448604041787962,0.6818363143985569,13
685,0.15,16,0.1,34.43113951788448,0.10212602399118907,0.12068601257183187,0.6804933085539466,11
782,0.17,8,0.15,1.1564271720199777,0.11707148552908847,0.14291896154255374,0.6792064851393822,8
542,0.13,12,0.15,10.272426842648308,0.11831125429023416,0.14482305214150892,0.6788370555412176,12
266,0.09,7,0.15,370.91155176791347,0.13127245496825216,0.1642219471871995,0.6775735939935648,7
918,0.19,10,0.15,3.5095546747982445,0.12634403824850965,0.15704207503259957,0.6771690849502225,9
147,0.07,9,0.2,377.3055125937658,0.11079632313634932,0.13473991242845207,0.6738636050736849,9
479,0.12,12,0.2,0.15280021891958834,0.1179138768272258,0.14599422819527308,0.6706695054838887,12
931,0.19,13,0.2,0.07084217002320384,0.11177102980514125,0.13716912863876735,0.6690355965358558,13
710,0.16,6,0.15,141.35308266480513,0.1211715151477535,0.15133906113162332,0.6685089387449161,6
797,0.17,12,0.1,29.251066076331483,0.11158455765424873,0.1371942364915226,0.6675539730847793,10
875,0.18,15,0.2,0.1548855472319199,0.11411096473592103,0.14100375597755854,0.6674358713600456,15
951,0.19,18,0.2,0.29696630681503755,0.10183297590061548,0.12314864810761995,0.6645056779600326,18
298,0.09,15,0.15,0.6583709194044085,0.11140882112021998,0.13766139592821477,0.664012016614202,15
170,0.07,15,0.15,1.5455028806756126,0.10712416905758365,0.13126282950119977,0.6637383133416861,15
669,0.15,12,0.1,42.48284871488699,0.11099185316309065,0.13721294482720997,0.6631433592338916,10
675,0.15,13,0.2,0.20668621673536647,0.1199082231135705,0.1512635335571795,0.6604911359934874,13
521,0.13,7,0.1,391.68620194179744,0.11137922142909291,0.13845150526261404,0.6600088692121138,7
578,0.14,5,0.15,550.9169742417694,0.1620239568471403,0.21534261163507315,0.6595255614704761,5
155,0.07,11,0.2,233.8529298219478,0.12053427938650783,0.15277230713643875,0.6580661199069417,11
539,0.13,11,0.2,0.08667098241353373,0.12922734924155382,0.16604009777332107,0.6578371773225022,11
196,0.08,5,0.25,600.5918237993437,0.13829265088612347,0.18011176966965095,0.6567735751144302,5
665,0.15,11,0.1,39.73992047819738,0.10915199896502896,0.13574724380634196,0.6567499749181933,10
